FBgn0039155	735.939136596636	-4.60924487115695	0.17267269409542	-26.6935365507754	5.59459785920893e-157	4.63008918828131e-153
FBgn0003360	4392.7577141093	-3.20037667769995	0.130350054434089	-24.5521698598001	4.1002637125046e-133	1.6966891242344e-129
FBgn0029167	3663.82173154691	-2.19252190010941	0.0965256884004728	-22.7143876043952	3.22934617552283e-114	8.90868964954232e-111
FBgn0025111	1508.08707143002	2.87515681682043	0.144056555226255	19.9585281787746	1.26379858158814e-88	2.61479926530587e-85
FBgn0039827	265.07817718924	-4.06025110558594	0.226927202198572	-17.8923067232506	1.35386006810955e-71	2.24090918473492e-68
FBgn0035085	644.366837429722	-2.58120262118664	0.153386699831492	-16.8280732555189	1.51967365794622e-63	2.09613653219382e-60
FBgn0034736	222.308995848072	-3.51931259229496	0.221817800434501	-15.8657807687267	1.09349129324081e-56	1.29281913469442e-53
FBgn0264475	650.947679886028	-2.56316853195829	0.162374661335038	-15.7855204185433	3.91407757878336e-56	4.04911325525138e-53
FBgn0029896	477.291034028138	-2.41174117181999	0.155719580836872	-15.4877193918629	4.19924154149132e-54	3.86143588859802e-51
FBgn0027279	2946.64213921217	-1.20681655450628	0.0860343519060416	-14.0271476191771	1.06343443864805e-44	8.80098341425127e-42
FBgn0000071	322.085805028094	2.69110048753404	0.206780812038972	13.0142659804763	1.01513037724234e-38	7.6374718200524e-36
FBgn0038832	290.155365602645	-2.73423359041029	0.213612609661555	-12.7999634232379	1.64028474399294e-37	1.1312497117738e-34
FBgn0040091	1090.94411316351	-1.56079585066163	0.129633059684693	-12.0401065473419	2.18673035362383e-33	1.39210618512237e-30
FBgn0264753	114.967338028304	-3.21829651007286	0.267706712219144	-12.021725131189	2.73207157884043e-33	1.61504459903453e-30
FBgn0011260	196.142303063605	2.19030283461803	0.182425519261956	12.0065594083514	3.28218284236005e-33	1.81088968022478e-30
FBgn0039419	1812.12278905736	-1.17605146441823	0.0986732882180985	-11.9186406539812	9.46400631795964e-33	4.89525726796462e-30
