FBgn0000008:001	1.16752755981358	-1.55289030514275	2.56478551881259	-0.605465951734508	0.544869441254074	0.999734842114978
FBgn0000008:002	1.28700986904509	-1.25568522013773	2.37058061509783	-0.529695219871658	0.596323262719813	0.999734842114978
FBgn0000008:003	0.681347983146885	-0.233487749471506	2.51155828202685	-0.0929652921623939	0.925931134616737	0.999734842114978
FBgn0000008:004	1.46774821796194	0.717110924909315	2.25979420750178	0.317334615040936	0.750989714607447	0.999734842114978
FBgn0000008:005	0.100231660628913	0.476601075783751	2.68891689048905	0.177246488156452	0.859314781428671	0.999734842114978
FBgn0000008:006	3.96238271259432	-0.790985800294779	2.1473283954473	-0.368358096494138	0.712606238310852	0.999734842114978
FBgn0000008:007	0.828395987638225	-0.582042524219793	2.40146850246911	-0.242369418387689	0.808493928625385	0.999734842114978
FBgn0000008:008	4.02608874268813	-1.3634853876726	2.33946998255206	-0.582818073256582	0.560015776980525	0.999734842114978
FBgn0000008:009	1.02887801315664	-0.112720893665228	2.55402793757687	-0.0441345578123045	0.964797146461508	0.999734842114978
FBgn0000008:010	2.53070569403863	-0.201805056190508	2.31582500215912	-0.0871417555309052	0.930558835489459	0.999734842114978
FBgn0000008:011	1.2162379958831	0.261317505297399	2.37140070396314	0.11019542368385	0.91225439154364	0.999734842114978
FBgn0000008:012	0.284464465163746	-0.101603087463437	2.59809451287882	-0.0391067711200604	0.968805262527321	0.999734842114978
FBgn0000008:013	2.28572437707498	1.12547495231528	2.1559229280314	0.522038583885263	0.601643466472252	0.999734842114978
FBgn0000014:002	0.325194542610992	-0.252550132871386	2.58560712544623	-0.0976753700846181	0.922190073843153	0.999734842114978
FBgn0000014:003	0.0407300774472461	0.264803863215531	3.30757338417554	0.080059860344274	0.936189647034532	0.999734842114978
FBgn0000014:005	0.0385012972051868	1.31227947012792	3.35087094790447	0.391623398969924	0.695336496303619	0.999734842114978
FBgn0000014:006	0.0385012972051868	1.31227947012792	3.35087094790447	0.391623398969924	0.695336496303619	0.999734842114978
FBgn0000014:007	0.0192506486025934	1.11861705059218	3.67255273844627	0.304588423981468	0.760679637668056	0.999734842114978
FBgn0000014:008	0.0210002859764799	0.505278215872059	3.61268752995954	0.139862141876886	0.888768913622004	0.999734842114978
FBgn0000014:009	0.0192506486025934	1.11861705059218	3.67255273844627	0.304588423981468	0.760679637668056	0.999734842114978
FBgn0000014:010	0.0577519458077803	1.4716941563606	3.23173406308621	0.455388385192554	0.648829849751684	0.999734842114978
FBgn0000014:011	0.0402509345790734	0.738912381511115	3.06539168119573	0.241049907600351	0.809516436030122	0.999734842114978
FBgn0000015:001	0.0595015831816668	0.93263430358531	2.97819399705866	0.313154315839197	0.75416342469589	0.999734842114978
FBgn0000015:002	0.0385012972051868	1.31227947012792	3.35087094790447	0.391623398969924	0.695336496303619	0.999734842114978
